OBJECTID,FID_OutputLines,FID_Intersections
1722,1695,25253
1723,1695,25254
1724,1704,25249
1725,1704,25250
1726,1704,25251
1727,1709,25390
1728,1709,25391
1729,1709,25392
1730,1710,25384
1731,1710,25385
1732,1710,25386
1733,1711,25399
1734,1711,25400
1735,1711,25401
1736,1713,25387
1737,1713,25388
1738,1713,25389
1739,1714,25396
1740,1714,25397
1741,1714,25398
1742,1715,25393
1743,1715,25394
1744,1715,25395
1745,1718,25405
1746,1718,25406
1747,1718,25407
1748,1736,25408
1749,1736,25409
1750,1736,25410
1751,1738,25471
1752,1738,25472
1753,1738,25473
1754,1746,25432
1755,1746,25433
1756,1746,25434
1757,1750,25435
1758,1750,25436
1759,1750,25437
1760,1753,25429
1761,1753,25430
1762,1753,25431
1763,1757,25441
1764,1757,25442
1765,1757,25443
1766,1758,25438
1767,1758,25439
1768,1758,25440
1769,1759,25453
1770,1759,25454
1771,1759,25455
1772,1762,25459
1773,1762,25460
1774,1762,25461
1775,1763,25462
1776,1763,25463
1777,1763,25464
1778,1764,25456
1779,1764,25457
1780,1764,25458
1781,1767,25465
1782,1767,25466
1783,1767,25467
1784,1768,25450
1785,1768,25451
1786,1768,25452
1787,1769,25468
1788,1769,25469
1789,1769,25470
1790,1770,25537
1791,1770,25538
1792,1770,25539
1793,1772,25489
1794,1772,25490
1795,1772,25491
1796,1773,25492
1797,1773,25493
1798,1773,25494
1799,1774,25504
1800,1774,25505
1801,1774,25506
1802,1775,25501
1803,1775,25502
1804,1775,25503
1805,1777,25519
1806,1777,25520
1807,1777,25521
1808,1778,25516
1809,1778,25517
1810,1778,25518
1811,1780,25531
1812,1780,25532
1813,1780,25533
1814,1858,25741
1815,1858,25742
1816,1858,25743
1817,1859,25744
1818,1859,25745
1819,1859,25746
1820,1865,25747
1821,1865,25748
1822,1865,25749
1823,1868,25750
1824,1868,25751
1825,1868,25752
1826,1873,25807
1827,1873,25808
1828,1873,25809
1829,1874,25801
1830,1874,25802
1831,1874,25803
1832,1875,25798
1833,1875,25799
1834,1875,25800
1835,1876,25810
1836,1876,25811
1837,1876,25812
1838,1879,25804
1839,1879,25805
1840,1879,25806
1841,1880,25768
1842,1880,25769
1843,1880,25770
1844,1883,25777
1845,1883,25778
1846,1883,25779
1847,1887,25780
1848,1887,25781
1849,1887,25782
1850,1888,25783
1851,1888,25784
1852,1888,25785
1853,1889,25792
1854,1889,25793
1855,1889,25794
1856,1890,25795
1857,1890,25796
1858,1890,25797
1859,1893,6424
1860,1893,6425
1861,1893,6426
1862,1894,25960
1863,1894,25961
1864,1894,25962
1865,1896,25816
1866,1896,25817
1867,1896,25818
1868,1897,25819
1869,1897,25820
1870,1897,25821
1871,1898,25837
1872,1898,25838
1873,1898,25839
1874,1900,25855
1875,1900,25856
1876,1900,25857
1877,1901,25846
1878,1901,25847
1879,1901,25848
1880,1902,25861
1881,1902,25862
1882,1902,25863
1883,1903,25858
1884,1903,25859
1885,1903,25860
1886,1904,25834
1887,1904,25835
1888,1904,25836
1889,1905,25849
1890,1905,25850
1891,1905,25851
1892,1906,25843
1893,1906,25844
1894,1906,25845
1895,1907,25852
1896,1907,25853
1897,1907,25854
1898,1908,25822
1899,1908,25823
1900,1908,25824
1901,1909,25840
1902,1909,25841
1903,1909,25842
1904,1910,25864
1905,1910,25865
1906,1910,25866
1907,1911,25825
1908,1911,25826
1909,1911,25827
1910,1912,25831
1911,1912,25832
1912,1912,25833
1913,1913,25828
1914,1913,25829
1915,1913,25830
1916,1914,25870
1917,1914,25871
1918,1914,25872
1919,1916,25867
1920,1916,25868
1921,1916,25869
1922,1918,25879
1923,1918,25880
1924,1918,25881
1925,1919,25882
1926,1919,25883
1927,1919,25884
1928,1920,25957
1929,1920,25958
1930,1920,25959
1931,1921,25954
1932,1921,25955
1933,1921,25956
1934,1923,25933
1935,1923,25934
1936,1923,25935
1937,1926,25912
1938,1926,25913
1939,1926,25914
1940,1928,25909
1941,1928,25910
1942,1928,25911
1943,1929,25918
1944,1929,25919
1945,1929,25920
1946,1930,25921
1947,1930,25922
1948,1930,25923
1949,1931,25924
1950,1931,25925
1951,1931,25926
1952,1932,25915
1953,1932,25916
1954,1932,25917
1955,1933,7102
1956,1933,7103
1957,1933,7104
1958,1934,25930
1959,1934,25931
1960,1934,25932
1961,1935,25939
1962,1935,25940
1963,1935,25941
1964,1937,25948
1965,1937,25949
1966,1937,25950
1967,1938,25951
1968,1938,25952
1969,1938,25953
1970,1941,25963
1971,1941,25964
1972,1941,25965
1973,2043,26224
1974,2043,26225
1975,2043,26226
1976,2048,26227
1977,2048,26228
1978,2048,26229
1979,2083,26254
1980,2083,26255
1981,2083,26256
1982,2084,26251
1983,2084,26252
1984,2084,26253
1985,2087,26260
1986,2087,26261
1987,2087,26262
1988,2088,26257
1989,2088,26258
1990,2088,26259
1991,2090,26332
1992,2090,26333
1993,2090,26334
1994,2091,26329
1995,2091,26330
1996,2091,26331
1997,2095,26275
1998,2095,26276
1999,2095,26277
2000,2096,26269
2001,2096,26270
2002,2096,26271
2003,2097,26272
2004,2097,26273
2005,2097,26274
2006,2098,26266
2007,2098,26267
2008,2098,26268
2009,2101,26311
2010,2101,26312
2011,2101,26313
2012,2103,26305
2013,2103,26306
2014,2103,26307
2015,2105,26308
2016,2105,26309
2017,2105,26310
2018,2107,26314
2019,2107,26315
2020,2107,26316
2021,2111,26320
2022,2111,26321
2023,2111,26322
2024,2118,26317
2025,2118,26318
2026,2118,26319
2027,2120,26326
2028,2120,26327
2029,2120,26328
2030,2122,26323
2031,2122,26324
2032,2122,26325
2033,2125,26335
2034,2125,26336
2035,2125,26337
2036,2126,26338
2037,2126,26339
2038,2126,26340
2039,2127,26347
2040,2127,26348
2041,2127,26349
2042,2129,26365
2043,2129,26366
2044,2129,26367
2045,2199,26560
2046,2199,26561
2047,2199,26562
2048,2202,26569
2049,2202,26570
2050,2202,26571
2051,2206,26563
2052,2206,26564
2053,2206,26565
2054,2207,26566
2055,2207,26567
2056,2207,26568
2057,2213,26743
2058,2213,26744
2059,2213,26745
2060,2218,26740
2061,2218,26741
2062,2218,26742
2063,2236,26605
2064,2236,26606
2065,2236,26607
2066,2240,26572
2067,2240,26573
2068,2240,26574
2069,2257,26746
2070,2257,26747
2071,2257,26748
2072,2261,26758
2073,2261,26759
2074,2261,26760
2075,2263,26752
2076,2263,26753
2077,2263,26754
2078,2268,26755
2079,2268,26756
2080,2268,26757
2081,2270,26764
2082,2270,26765
2083,2270,26766
2084,2272,26776
2085,2272,26777
2086,2272,26778
2087,2275,26770
2088,2275,26771
2089,2275,26772
2090,2278,26761
2091,2278,26762
2092,2278,26763
2093,2279,26773
2094,2279,26774
2095,2279,26775
2096,2280,26767
2097,2280,26768
2098,2280,26769
2099,2284,26779
2100,2284,26780
2101,2284,26781
2102,2286,26263
2103,2286,26264
2104,2286,26265
2105,2287,26302
2106,2287,26303
2107,2287,26304
2108,2289,26806
2109,2289,26807
2110,2289,26808
2111,2290,26809
2112,2290,26810
2113,2290,26811
2114,2292,26800
2115,2292,26801
2116,2292,26802
2117,2293,26803
2118,2293,26804
2119,2293,26805
2120,2295,26791
2121,2295,26792
2122,2295,26793
2123,2298,5008
2124,2298,5009
2125,2298,5010
2126,2299,26857
2127,2299,26858
2128,2299,26859
2129,2302,26839
2130,2302,26840
2131,2302,26841
2132,2303,26842
2133,2303,26843
2134,2303,26844
2135,2306,26845
2136,2306,26846
2137,2306,26847
2138,2310,26860
2139,2310,26861
2140,2310,26862
2141,2311,26863
2142,2311,26864
2143,2311,26865
2144,2312,26887
2145,2312,26888
2146,2312,26889
2147,2314,26890
2148,2314,26891
2149,2314,26892
2150,2315,26884
2151,2315,26885
2152,2315,26886
2153,2345,25087
2154,2345,25088
2155,2345,25089
2156,2347,25084
2157,2347,25085
2158,2347,25086
2159,2350,25081
2160,2350,25082
2161,2350,25083
2162,2351,25090
2163,2351,25091
2164,2351,25092
2165,2357,25078
2166,2357,25079
2167,2357,25080
2168,2434,27250
2169,2434,27251
2170,2434,27252
2171,2435,27247
2172,2435,27248
2173,2435,27249
2174,2451,27244
2175,2451,27245
2176,2451,27246
2177,2452,27241
2178,2452,27242
2179,2452,27243
2180,2482,27259
2181,2482,27260
2182,2482,27261
2183,2499,27412
2184,2499,27413
2185,2499,27414
2186,2501,27262
2187,2501,27263
2188,2501,27264
2189,2504,25366
2190,2504,25367
2191,2504,25368
2192,2505,27265
2193,2505,27266
2194,2505,27267
2195,2512,27274
2196,2512,27275
2197,2512,27276
2198,2513,27268
2199,2513,27269
2200,2513,27270
2201,2515,27283
2202,2515,27284
2203,2515,27285
2204,2517,27280
2205,2517,27281
2206,2517,27282
2207,2521,27277
2208,2521,27278
2209,2521,27279
2210,2522,27271
2211,2522,27272
2212,2522,27273
2213,2529,27286
2214,2529,27287
2215,2529,27288
2216,2540,27289
2217,2540,27290
2218,2540,27291
2219,2541,27292
2220,2541,27293
2221,2541,27294
2222,2553,27295
2223,2553,27296
2224,2553,27297
2225,2557,27343
2226,2557,27344
2227,2557,27345
2228,2558,27346
2229,2558,27347
2230,2558,27348
2231,2559,27325
2232,2559,27326
2233,2559,27327
2234,2560,27328
2235,2560,27329
2236,2560,27330
2237,2561,27337
2238,2561,27338
2239,2561,27339
2240,2563,27331
2241,2563,27332
2242,2563,27333
2243,2564,27334
2244,2564,27335
2245,2564,27336
2246,2566,27391
2247,2566,27392
2248,2566,27393
2249,2567,27397
2250,2567,27398
2251,2567,27399
2252,2568,27400
2253,2568,27401
2254,2568,27402
2255,2570,27394
2256,2570,27395
2257,2570,27396
2258,2655,27676
2259,2655,27677
2260,2655,27678
2261,2658,27673
2262,2658,27674
2263,2658,27675
2264,2660,27670
2265,2660,27671
2266,2660,27672
2267,2663,27679
2268,2663,27680
2269,2663,27681
2270,2664,27709
2271,2664,27710
2272,2664,27711
2273,2665,27715
2274,2665,27716
2275,2665,27717
2276,2668,27712
2277,2668,27713
2278,2668,27714
2279,2671,27706
2280,2671,27707
2281,2671,27708
2282,2672,27697
2283,2672,27698
2284,2672,27699
2285,2673,27703
2286,2673,27704
2287,2673,27705
2288,2674,27700
2289,2674,27701
2290,2674,27702
2291,2676,27691
2292,2676,27692
2293,2676,27693
2294,2680,27727
2295,2680,27728
2296,2680,27729
2297,2681,27730
2298,2681,27731
2299,2681,27732
2300,2682,27724
2301,2682,27725
2302,2682,27726
2303,2683,27739
2304,2683,27740
2305,2683,27741
2306,2684,27733
2307,2684,27734
2308,2684,27735
2309,2685,27742
2310,2685,27743
2311,2685,27744
2312,2686,27748
2313,2686,27749
2314,2686,27750
2315,2687,27745
2316,2687,27746
2317,2687,27747
2318,2688,27736
2319,2688,27737
2320,2688,27738
2321,2690,27766
2322,2690,27767
2323,2690,27768
2324,2691,27769
2325,2691,27770
2326,2691,27771
2327,2694,27775
2328,2694,27776
2329,2694,27777
2330,2695,27781
2331,2695,27782
2332,2695,27783
2333,2785,27904
2334,2785,27905
2335,2785,27906
2336,2786,27922
2337,2786,27923
2338,2786,27924
2339,2787,27907
2340,2787,27908
2341,2787,27909
2342,2788,27916
2343,2788,27917
2344,2788,27918
2345,2789,27925
2346,2789,27926
2347,2789,27927
2348,2792,27919
2349,2792,27920
2350,2792,27921
2351,2793,27910
2352,2793,27911
2353,2793,27912
2354,2795,27913
2355,2795,27914
2356,2795,27915
2357,2806,28066
2358,2806,28067
2359,2806,28068
2360,2807,28063
2361,2807,28064
2362,2807,28065
2363,2820,28036
2364,2820,28037
2365,2820,28038
2366,2821,28033
2367,2821,28034
2368,2821,28035
2369,2832,28024
2370,2832,28025
2371,2832,28026
2372,2833,28027
2373,2833,28028
2374,2833,28029
2375,2834,28030
2376,2834,28031
2377,2834,28032
2378,2837,28039
2379,2837,28040
2380,2837,28041
2381,2838,28042
2382,2838,28043
2383,2838,28044
2384,2847,28054
2385,2847,28055
2386,2847,28056
2387,2850,28096
2388,2850,28097
2389,2850,28098
2390,2853,28057
2391,2853,28058
2392,2853,28059
2393,2856,28069
2394,2856,28070
2395,2856,28071
2396,2857,26299
2397,2857,26300
2398,2857,26301
2399,2858,28081
2400,2858,28082
2401,2858,28083
2402,2862,28090
2403,2862,28091
2404,2862,28092
2405,2865,28093
2406,2865,28094
2407,2865,28095
2408,2866,28087
2409,2866,28088
2410,2866,28089
2411,2869,28102
2412,2869,28103
2413,2869,28104
2414,2872,28147
2415,2872,28148
2416,2872,28149
2417,2874,28132
2418,2874,28133
2419,2874,28134
2420,2875,28129
2421,2875,28130
2422,2875,28131
2423,2877,28105
2424,2877,28106
2425,2877,28107
2426,2880,28126
2427,2880,28127
2428,2880,28128
2429,2881,28123
2430,2881,28124
2431,2881,28125
2432,2882,28120
2433,2882,28121
2434,2882,28122
2435,2890,28135
2436,2890,28136
2437,2890,28137
2438,2891,28138
2439,2891,28139
2440,2891,28140
2441,2892,28141
2442,2892,28142
2443,2892,28143
2444,2894,28144
2445,2894,28145
2446,2894,28146
2447,2901,8077
2448,2901,8078
2449,2901,8079
2450,2906,3943
2451,2906,3944
2452,2906,3945
2453,2910,4858
2454,2910,4859
2455,2910,4860
2456,2911,6916
2457,2911,6917
2458,2911,6918
2459,2912,8638
2460,2912,8639
2461,2912,8640
2462,2914,5044
2463,2914,5045
2464,2914,5046
2465,2920,8569
2466,2920,8570
2467,2920,8571
2468,2924,5794
2469,2924,5795
2470,2924,5796
2471,2925,7660
2472,2925,7661
2473,2925,7662
2474,2929,6604
2475,2929,6605
2476,2929,6606
2477,2934,6922
2478,2934,6923
2479,2934,6924
2480,2937,7075
2481,2937,7076
2482,2937,7077
2483,2938,7135
2484,2938,7136
2485,2938,7137
2486,2942,7672
2487,2942,7673
2488,2942,7674
2489,2949,24883
2490,2949,24884
2491,2949,24885
2492,2950,27652
2493,2950,27653
2494,2950,27654
2495,2952,27649
2496,2952,27650
2497,2952,27651
2498,2957,27646
2499,2957,27647
2500,2957,27648
2501,2994,25198
2502,2994,25199
2503,2994,25200
2504,2997,25195
2505,2997,25196
2506,2997,25197
2507,2999,25528
2508,2999,25529
2509,2999,25530
2510,3028,3436
2511,3028,3437
2512,3028,3438
2513,3029,3439
2514,3029,3440
2515,3029,3441
2516,3030,3442
2517,3030,3443
2518,3030,3444
2519,3159,5719
2520,3159,5720
2521,3159,5721
2522,3162,5725
2523,3162,5726
2524,3162,5727
2525,3218,5800
2526,3218,5801
2527,3218,5802
2528,3265,6385
2529,3265,6386
2530,3265,6387
2531,3266,6391
2532,3266,6392
2533,3266,6393
2534,3330,6928
2535,3330,6929
2536,3330,6930
2537,3372,7492
2538,3372,7493
2539,3372,7494
2540,3373,6718
2541,3373,6719
2542,3373,6720
2543,3374,7132
2544,3374,7133
2545,3374,7134
2546,3375,6121
2547,3375,6122
2548,3375,6123
2549,3376,7495
2550,3376,7496
2551,3376,7497
2552,3377,7687
2553,3377,7688
2554,3377,7689
2555,3424,8029
2556,3424,8030
2557,3424,8031
2558,3429,8092
2559,3429,8093
2560,3429,8094
2561,3512,24847
2562,3512,24848
2563,3512,24849
2564,3514,24844
2565,3514,24845
2566,3514,24846
2567,3515,24856
2568,3515,24857
2569,3515,24858
2570,3516,24859
2571,3516,24860
2572,3516,24861
2573,3517,24880
2574,3517,24881
2575,3517,24882
2576,3518,24877
2577,3518,24878
2578,3518,24879
2579,3522,24913
2580,3522,24914
2581,3522,24915
2582,3524,24991
2583,3524,24992
2584,3524,24993
2585,3525,24994
2586,3525,24995
2587,3525,24996
2588,3529,25006
2589,3529,25007
2590,3529,25008
2591,3532,25009
2592,3532,25010
2593,3532,25011
2594,3533,25012
2595,3533,25013
2596,3533,25014
2597,3534,25015
2598,3534,25016
2599,3534,25017
2600,3535,25018
2601,3535,25019
2602,3535,25020
2603,3538,25024
2604,3538,25025
2605,3538,25026
2606,3539,25021
2607,3539,25022
2608,3539,25023
2609,3564,25369
2610,3564,25370
2611,3564,25371
2612,3565,25357
2613,3565,25358
2614,3565,25359
2615,3566,25378
2616,3566,25379
2617,3566,25380
2618,3567,25345
2619,3567,25346
2620,3567,25347
2621,3570,25354
2622,3570,25355
2623,3570,25356
2624,3571,25348
2625,3571,25349
2626,3571,25350
2627,3572,25375
2628,3572,25376
2629,3572,25377
2630,3573,25372
2631,3573,25373
2632,3573,25374
2633,3574,25339
2634,3574,25340
2635,3574,25341
2636,3577,25351
2637,3577,25352
2638,3577,25353
2639,3579,25360
2640,3579,25361
2641,3579,25362
2642,3580,25363
2643,3580,25364
2644,3580,25365
2645,3581,25342
2646,3581,25343
2647,3581,25344
2648,3589,25381
2649,3589,25382
2650,3589,25383
2651,3594,25402
2652,3594,25403
2653,3594,25404
2654,3596,25534
2655,3596,25535
2656,3596,25536
2657,3597,25414
2658,3597,25415
2659,3597,25416
2660,3598,25474
2661,3598,25475
2662,3598,25476
2663,3600,25426
2664,3600,25427
2665,3600,25428
2666,3602,25417
2667,3602,25418
2668,3602,25419
2669,3603,25423
2670,3603,25424
2671,3603,25425
2672,3605,25420
2673,3605,25421
2674,3605,25422
2675,3608,25480
2676,3608,25481
2677,3608,25482
2678,3609,25483
2679,3609,25484
2680,3609,25485
2681,3611,25477
2682,3611,25478
2683,3611,25479
2684,3612,25447
2685,3612,25448
2686,3612,25449
2687,3613,25444
2688,3613,25445
2689,3613,25446
2690,3614,25486
2691,3614,25487
2692,3614,25488
2693,3615,25498
2694,3615,25499
2695,3615,25500
2696,3616,25510
2697,3616,25511
2698,3616,25512
2699,3617,25507
2700,3617,25508
2701,3617,25509
2702,3618,25513
2703,3618,25514
2704,3618,25515
2705,3620,25522
2706,3620,25523
2707,3620,25524
2708,3622,25525
2709,3622,25526
2710,3622,25527
2711,3658,25753
2712,3658,25754
2713,3658,25755
2714,3661,25765
2715,3661,25766
2716,3661,25767
2717,3664,25759
2718,3664,25760
2719,3664,25761
2720,3666,25756
2721,3666,25757
2722,3666,25758
2723,3671,25762
2724,3671,25763
2725,3671,25764
2726,3674,25813
2727,3674,25814
2728,3674,25815
2729,3678,25771
2730,3678,25772
2731,3678,25773
2732,3679,25774
2733,3679,25775
2734,3679,25776
2735,3687,25945
2736,3687,25946
2737,3687,25947
2738,3689,25873
2739,3689,25874
2740,3689,25875
2741,3691,25876
2742,3691,25877
2743,3691,25878
2744,3692,25897
2745,3692,25898
2746,3692,25899
2747,3693,25888
2748,3693,25889
2749,3693,25890
2750,3696,25894
2751,3696,25895
2752,3696,25896
2753,3697,25891
2754,3697,25892
2755,3697,25893
2756,3699,25885
2757,3699,25886
2758,3699,25887
2759,3701,25900
2760,3701,25901
2761,3701,25902
2762,3703,25903
2763,3703,25904
2764,3703,25905
2765,3704,25906
2766,3704,25907
2767,3704,25908
2768,3706,25927
2769,3706,25928
2770,3706,25929
2771,3707,25942
2772,3707,25943
2773,3707,25944
2774,3735,26143
2775,3735,26144
2776,3735,26145
2777,3738,26146
2778,3738,26147
2779,3738,26148
2780,3739,26155
2781,3739,26156
2782,3739,26157
2783,3742,26152
2784,3742,26153
2785,3742,26154
2786,3744,26149
2787,3744,26150
2788,3744,26151
2789,3753,26236
2790,3753,26237
2791,3753,26238
2792,3759,26233
2793,3759,26234
2794,3759,26235
2795,3760,26230
2796,3760,26231
2797,3760,26232
2798,3763,26239
2799,3763,26240
2800,3763,26241
2801,3767,26293
2802,3767,26294
2803,3767,26295
2804,3769,26290
2805,3769,26291
2806,3769,26292
2807,3771,26278
2808,3771,26279
2809,3771,26280
2810,3772,26281
2811,3772,26282
2812,3772,26283
2813,3773,26287
2814,3773,26288
2815,3773,26289
2816,3774,26284
2817,3774,26285
2818,3774,26286
2819,3775,26350
2820,3775,26351
2821,3775,26352
2822,3777,26353
2823,3777,26354
2824,3777,26355
2825,3778,26296
2826,3778,26297
2827,3778,26298
2828,3782,26344
2829,3782,26345
2830,3782,26346
2831,3783,26362
