OBJECTID,Road_OBJECTID,LINEARID,Long,Lat
33378,7559,1102213915518,-87.97413,42.987885
33379,25507,110459337179,-87.97413,42.987885
33380,25511,110459337179,-87.97413,42.987885
33381,7689,110459346636,-87.868143,42.887719
33382,21610,110459347859,-87.868143,42.887719
33383,21611,110459347859,-87.868143,42.887719
33384,26883,110459347068,-87.868143,42.887719
33385,7714,1104493853811,-88.053696,43.134183
33386,7715,1104493853811,-88.053696,43.134183
33387,15107,1103769775714,-88.053696,43.134183
33388,15109,1103769775714,-88.053696,43.134183
33389,7720,1104492833668,-88.036825,43.139017
33390,7721,1104492833668,-88.036825,43.139017
33391,17020,1104492837325,-88.036825,43.139017
33392,17021,1104492837325,-88.036825,43.139017
33393,7733,1104468778093,-88.035539,43.045305
33394,7734,1104468778093,-88.035539,43.045305
33395,12007,1102968768056,-88.035539,43.045305
33396,12008,1102968768056,-88.035539,43.045305
33397,7738,1102968800485,-88.02221,43.05947
33398,7744,1102968800485,-88.02221,43.05947
33399,7818,110459348177,-88.02221,43.05947
33400,7821,110459348177,-88.02221,43.05947
33401,7748,110459346702,-88.012243,43.056364
33402,7749,110459346702,-88.012243,43.056364
33403,15168,110459346921,-88.012243,43.056364
33404,15170,110459346921,-88.012243,43.056364
33405,7752,1102213930861,-87.997488,43.05159
33406,7758,1102213930861,-87.997488,43.05159
33407,7941,110459346618,-87.997488,43.05159
33408,36150,110459337674,-87.997488,43.05159
33409,7782,1102210475896,-87.992869,43.008694
33410,7783,1102210475896,-87.992869,43.008694
33411,8706,110459340992,-87.992869,43.008694
33412,8707,110459340992,-87.992869,43.008694
33413,7785,1102213780369,-88.058767,43.10477
33414,7786,1102213780369,-88.058767,43.10477
33415,13748,1102390028970,-88.058767,43.10477
33416,13757,1102390028970,-88.058767,43.10477
33417,7787,1105319656802,-88.05768304,43.08881344
33418,7792,1105319656802,-88.05768304,43.08881344
33419,19723,1105319656679,-88.05768304,43.08881344
33420,19728,1105319656679,-88.05768304,43.08881344
33421,7788,1105319656802,-88.05827404,43.08875535
33422,7791,1105319656802,-88.05827404,43.08875535
33423,19724,1105319656679,-88.05827404,43.08875535
33424,19727,1105319656679,-88.05827404,43.08875535
33425,7815,110459348177,-88.013434,43.059604
33426,7819,110459348177,-88.013434,43.059604
33427,34997,110459338003,-88.013434,43.059604
33428,35000,110459338003,-88.013434,43.059604
33429,7817,110459348177,-88.027476,43.05939
33430,7820,110459348177,-88.027476,43.05939
33431,34038,1102968786307,-88.027476,43.05939
33432,34041,1102968786307,-88.027476,43.05939
33433,7818,110459348177,-88.016174,43.059562
33434,7819,110459348177,-88.016174,43.059562
33435,36123,1102213932496,-88.016174,43.059562
33436,36125,1102213932496,-88.016174,43.059562
33437,7820,110459348177,-88.024977,43.059428
33438,7821,110459348177,-88.024977,43.059428
33439,30262,110459338261,-88.024977,43.059428
33440,30263,110459338261,-88.024977,43.059428
33441,7822,1102213933099,-88.037687,42.988103
33442,8474,1105319713997,-88.037687,42.988103
33443,12195,1105319713999,-88.037687,42.988103
33444,28640,110459339142,-88.037687,42.988103
33445,7824,110459344113,-87.959048,43.148273
33446,7825,110459344113,-87.959048,43.148273
33447,31282,110459336892,-87.959048,43.148273
33448,31288,110459336892,-87.959048,43.148273
33449,7947,1104494081490,-88.038942,42.998284
33450,13632,1102968789187,-88.038942,42.998284
33451,13646,1102968789187,-88.038942,42.998284
33452,26982,110459339153,-88.038942,42.998284
33453,7962,1105319945816,-87.957746,43.031855
33454,7963,1105319945816,-87.957746,43.031855
33455,35091,110459336802,-87.957746,43.031855
33456,35092,110459336802,-87.957746,43.031855
33457,7964,1105072291830,-87.925754,43.04438
33458,7965,1105072291830,-87.925754,43.04438
33459,10509,1104490152579,-87.925754,43.04438
33460,10510,1104490152579,-87.925754,43.04438
33461,7967,1104474218167,-87.920394,43.036074
33462,7968,1104474218167,-87.920394,43.036074
33463,17418,110459346167,-87.920394,43.036074
33464,35234,110459348179,-87.920394,43.036074
33465,7980,1102213935881,-88.058136,43.117076
33466,7981,1102213935881,-88.058136,43.117076
33467,19589,1103087530653,-88.058136,43.117076
33468,19593,1103087530653,-88.058136,43.117076
33469,7993,1102328089465,-87.906134,43.035331
33470,7994,1102328089465,-87.906134,43.035331
33471,30270,1104492432978,-87.906134,43.035331
33472,30275,1104492432978,-87.906134,43.035331
33473,7994,1102328089465,-87.903606,43.035406
33474,7995,1102328089465,-87.903606,43.035406
33475,32588,110459343038,-87.903606,43.035406
33476,32593,110459343038,-87.903606,43.035406
33477,8001,1105089475271,-87.935451,42.959299
33478,8002,1105089475271,-87.935451,42.959299
33479,9885,1102968780499,-87.935451,42.959299
33480,9886,1102968780499,-87.935451,42.959299
33481,8010,1105089475272,-87.933461,42.959291
33482,8011,1105089475272,-87.933461,42.959291
33483,9884,1102968780499,-87.933461,42.959291
33484,9887,1102968780499,-87.933461,42.959291
33485,8017,110459338922,-87.899333,42.988311
33486,22073,1102213934748,-87.899333,42.988311
33487,22081,1102213934748,-87.899333,42.988311
33488,24864,110459338955,-87.899333,42.988311
33489,8018,1105082268778,-87.893454,43.002074
33490,8019,1105082268778,-87.893454,43.002074
33491,27142,1105082278478,-87.893454,43.002074
33492,27145,1105082278478,-87.893454,43.002074
33493,8026,1102382667309,-87.898224,43.040469
33494,8027,1102382667309,-87.898224,43.040469
33495,32617,1102390035644,-87.898224,43.040469
33496,32618,1102390035644,-87.898224,43.040469
33497,8026,1102382667309,-87.898281,43.040466
33498,20561,110459340360,-87.898281,43.040466
33499,32631,110459348661,-87.898281,43.040466
33500,32633,110459348661,-87.898281,43.040466
33501,8038,1102328089447,-87.906204,43.035907
33502,8039,1102328089447,-87.906204,43.035907
33503,30274,1104492432978,-87.906204,43.035907
33504,30276,1104492432978,-87.906204,43.035907
33505,8056,1105089436409,-87.925371,43.037079
33506,8057,1105089436409,-87.925371,43.037079
33507,12349,110459347499,-87.925371,43.037079
33508,12350,110459347499,-87.925371,43.037079
33509,8060,1105072858268,-87.928183,43.035805
33510,8061,1105072858268,-87.928183,43.035805
33511,33549,1104474217706,-87.928183,43.035805
33512,33552,1104474217706,-87.928183,43.035805
33513,8064,1104762008886,-87.925646,43.048321
33514,8065,1104762008886,-87.925646,43.048321
33515,20355,1104492999465,-87.925646,43.048321
33516,20358,1104492999465,-87.925646,43.048321
33517,8066,110459348960,-87.997395,43.029865
33518,15876,1102328481410,-87.997395,43.029865
33519,24683,110459337682,-87.997395,43.029865
33520,24685,110459337682,-87.997395,43.029865
33521,8086,110459347972,-87.912212,43.184019
33522,8088,110459347972,-87.912212,43.184019
33523,29809,110459348279,-87.912212,43.184019
33524,30812,110459346443,-87.912212,43.184019
33525,8090,110459340318,-87.912253,43.182781
33526,8091,110459340318,-87.912253,43.182781
33527,30812,110459346443,-87.912253,43.182781
33528,30814,110459346443,-87.912253,43.182781
33529,8092,110459341718,-87.908701,43.180674
33530,8093,110459341718,-87.908701,43.180674
33531,33717,110459342210,-87.908701,43.180674
33532,33718,110459342210,-87.908701,43.180674
33533,8096,110459344021,-87.957333,43.165951
33534,8098,110459344021,-87.957333,43.165951
33535,36721,110459336857,-87.957333,43.165951
33536,36722,110459336857,-87.957333,43.165951
33537,8097,110459344021,-87.958876,43.165887
33538,8098,110459344021,-87.958876,43.165887
33539,36728,110459336895,-87.958876,43.165887
33540,36729,110459336895,-87.958876,43.165887
33541,8100,1102213935119,-87.991753,43.163167
33542,8111,1102213935119,-87.991753,43.163167
33543,31664,110459337622,-87.991753,43.163167
33544,31667,110459337622,-87.991753,43.163167
33545,8100,1102213935119,-87.989261,43.163139
33546,8127,1102213935119,-87.989261,43.163139
33547,34317,110459337560,-87.989261,43.163139
33548,34737,110459337567,-87.989261,43.163139
33549,8105,1102213935119,-88.024515,43.163169
33550,8107,1102213935119,-88.024515,43.163169
33551,36087,1102213930894,-88.024515,43.163169
33552,36088,1102213930894,-88.024515,43.163169
33553,8107,1102213935119,-88.028631,43.163116
33554,11756,1102213935118,-88.028631,43.163116
33555,16747,1102213935117,-88.028631,43.163116
33556,31112,110459338366,-88.028631,43.163116
33557,8114,1102213935119,-87.97486,43.163132
33558,8126,1102213935119,-87.97486,43.163132
33559,29857,1102213935995,-87.97486,43.163132
33560,33811,110459337251,-87.97486,43.163132
33561,8116,1102213935119,-87.962948,43.163125
33562,8119,1102213935119,-87.962948,43.163125
33563,35852,1104492562170,-87.962948,43.163125
33564,35864,1104492562170,-87.962948,43.163125
33565,8116,1102213935119,-87.960424,43.163106
33566,8123,1102213935119,-87.960424,43.163106
33567,36724,110459347066,-87.960424,43.163106
33568,36727,110459347066,-87.960424,43.163106
33569,8118,1102213935119,-87.984833,43.16309
33570,8127,1102213935119,-87.984833,43.16309
33571,33774,110459337468,-87.984833,43.16309
33572,33780,110459337468,-87.984833,43.16309
33573,8119,1102213935119,-87.964837,43.163139
33574,8120,1102213935119,-87.964837,43.163139
33575,32725,1102213776264,-87.964837,43.163139
33576,32726,1102213776264,-87.964837,43.163139
33577,8122,1102213935119,-87.969851,43.163136
33578,8129,1102213935119,-87.969851,43.163136
33579,36768,1102213795360,-87.969851,43.163136
33580,36770,1102213795360,-87.969851,43.163136
33581,8131,110459347205,-87.990261,43.187759
33582,8132,110459347205,-87.990261,43.187759
33583,34726,110459337591,-87.990261,43.187759
33584,34729,110459337591,-87.990261,43.187759
33585,8134,110459341320,-87.990356,43.191117
33586,8135,110459341320,-87.990356,43.191117
33587,34727,110459337591,-87.990356,43.191117
33588,34730,110459337591,-87.990356,43.191117
33589,8136,110459348221,-87.984507,43.180837
33590,30836,110459348220,-87.984507,43.180837
33591,33783,110459337468,-87.984507,43.180837
33592,33785,110459337468,-87.984507,43.180837
33593,8142,110459339967,-87.983829,43.171888
33594,8145,110459339967,-87.983829,43.171888
33595,33796,110459337450,-87.983829,43.171888
33596,33797,110459337450,-87.983829,43.171888
33597,8144,110459339967,-87.981437,43.17186
33598,8146,110459339967,-87.981437,43.17186
33599,35833,110459337399,-87.981437,43.17186
33600,35834,110459337399,-87.981437,43.17186
33601,8148,110459341273,-87.988407,43.169787
33602,8149,110459341273,-87.988407,43.169787
33603,31659,110459336119,-87.988407,43.169787
33604,31660,110459336119,-87.988407,43.169787
33605,8151,110459347837,-87.979011,43.187211
33606,8152,110459347837,-87.979011,43.187211
33607,35824,110459345705,-87.979011,43.187211
33608,35825,110459345705,-87.979011,43.187211
33609,8155,110459340609,-87.970363,43.172337
33610,8156,110459340609,-87.970363,43.172337
33611,33798,110459337172,-87.970363,43.172337
33612,33799,110459337172,-87.970363,43.172337
33613,8158,110459342447,-87.975958,43.176607
33614,8160,110459342447,-87.975958,43.176607
33615,31677,110459337271,-87.975958,43.176607
33616,31678,110459337271,-87.975958,43.176607
33617,8166,110459339940,-87.911388,43.129503
33618,8167,110459339940,-87.911388,43.129503
33619,34770,1102213917307,-87.911388,43.129503
33620,34771,1102213917307,-87.911388,43.129503
33621,8167,110459339940,-87.910152,43.129491
33622,22839,110459339938,-87.910152,43.129491
33623,32737,110459346955,-87.910152,43.129491
33624,32738,110459346955,-87.910152,43.129491
33625,8168,110459336094,-87.91036,43.122416
33626,20394,110459336092,-87.91036,43.122416
33627,32734,110459346955,-87.91036,43.122416
33628,32736,110459346955,-87.91036,43.122416
33629,8169,110459347288,-87.91164,43.120656
33630,9765,1102212339847,-87.91164,43.120656
33631,34760,1102213917307,-87.91164,43.120656
33632,34761,1102213917307,-87.91164,43.120656
33633,8169,110459347288,-87.910412,43.120635
33634,21118,110459347287,-87.910412,43.120635
33635,32729,110459346955,-87.910412,43.120635
33636,32734,110459346955,-87.910412,43.120635
33637,8171,1102213931799,-88.056033,42.902369
33638,8174,1102213931799,-88.056033,42.902369
33639,14635,110459341150,-88.056033,42.902369
33640,14636,110459341150,-88.056033,42.902369
33641,8172,1102213931799,-88.060593,42.906518
33642,8175,1102213931799,-88.060593,42.906518
33643,17940,1104492831801,-88.060593,42.906518
33644,17942,1104492831801,-88.060593,42.906518
33645,8173,1102213931799,-88.056614,42.90289
33646,8174,1102213931799,-88.056614,42.90289
33647,9675,110459340601,-88.056614,42.90289
33648,9676,110459340601,-88.056614,42.90289
33649,8175,1102213931799,-88.063204,42.908874
33650,8176,1102213931799,-88.063204,42.908874
33651,25608,110459347752,-88.063204,42.908874
33652,25609,110459347752,-88.063204,42.908874
33653,8180,110459347474,-88.002585,42.904453
33654,8183,110459347474,-88.002585,42.904453
33655,16149,110459348498,-88.002585,42.904453
33656,16152,110459348498,-88.002585,42.904453
33657,8181,110459347474,-88.007386,42.906235
33658,8182,110459347474,-88.007386,42.906235
33659,28247,1103017431261,-88.007386,42.906235
33660,28248,1103017431261,-88.007386,42.906235
33661,8181,110459347474,-88.006264,42.906218
33662,8185,110459347474,-88.006264,42.906218
33663,24035,110459337790,-88.006264,42.906218
33664,24036,110459337790,-88.006264,42.906218
33665,8195,110459346937,-87.960913,42.882718
33666,8196,110459346937,-87.960913,42.882718
33667,27380,110459336812,-87.960913,42.882718
33668,27384,110459336812,-87.960913,42.882718
33669,8199,110459347235,-87.939402,43.153077
33670,8201,110459347235,-87.939402,43.153077
33671,33840,110459341030,-87.939402,43.153077
33672,33841,110459341030,-87.939402,43.153077
33673,8199,110459347235,-87.935417,43.153092
33674,8202,110459347235,-87.935417,43.153092
33675,36949,110459346503,-87.935417,43.153092
33676,36950,110459346503,-87.935417,43.153092
33677,8204,110459347473,-87.96096,42.88104
33678,8205,110459347473,-87.96096,42.88104
33679,27379,110459336812,-87.96096,42.88104
33680,27380,110459336812,-87.96096,42.88104
33681,8209,110459347874,-87.974607,42.877423
33682,8210,110459347874,-87.974607,42.877423
33683,26642,110459337124,-87.974607,42.877423
33684,26644,110459337124,-87.974607,42.877423
33685,8210,110459347874,-87.976426,42.87778
33686,8211,110459347874,-87.976426,42.87778
33687,26637,110459337151,-87.976426,42.87778
33688,26641,110459337151,-87.976426,42.87778
33689,8212,110459347874,-87.971496,42.877462
33690,8213,110459347874,-87.971496,42.877462
33691,25025,110459337049,-87.971496,42.877462
33692,25026,110459337049,-87.971496,42.877462
33693,8223,110459346783,-87.974666,42.874152
33694,8224,110459346783,-87.974666,42.874152
33695,26643,110459337124,-87.974666,42.874152
33696,26644,110459337124,-87.974666,42.874152
33697,8227,1102213778728,-87.959856,42.91624
33698,9661,1102328481427,-87.959856,42.91624
33699,19193,1102213778731,-87.959856,42.91624
33700,29065,110459336818,-87.959856,42.91624
33701,8232,110459341264,-87.936503,43.139536
33702,8234,110459341264,-87.936503,43.139536
33703,36969,110459340945,-87.936503,43.139536
33704,36972,110459340945,-87.936503,43.139536
33705,8233,110459341264,-87.940099,43.139917
33706,8234,110459341264,-87.940099,43.139917
33707,30943,110459347113,-87.940099,43.139917
33708,30945,110459347113,-87.940099,43.139917
33709,8233,110459341264,-87.94406,43.139405
33710,16299,110459347585,-87.94406,43.139405
33711,29958,110459345670,-87.94406,43.139405
33712,29962,110459345670,-87.94406,43.139405
33713,8236,110459347004,-87.933627,43.135329
33714,8237,110459347004,-87.933627,43.135329
33715,13008,110459347006,-87.933627,43.135329
33716,31815,110459348170,-87.933627,43.135329
33717,8238,110459347004,-87.935931,43.135376
33718,8239,110459347004,-87.935931,43.135376
33719,32823,110459347772,-87.935931,43.135376
33720,32825,110459347772,-87.935931,43.135376
33721,8238,110459347004,-87.938297,43.135407
33722,8241,110459347004,-87.938297,43.135407
33723,36968,110459340945,-87.938297,43.135407
33724,36971,110459340945,-87.938297,43.135407
33725,8249,110459339889,-87.931294,43.123345
33726,8250,110459339889,-87.931294,43.123345
33727,33846,110459347201,-87.931294,43.123345
33728,33847,110459347201,-87.931294,43.123345
33729,8251,110459338563,-87.944905,43.12151
33730,8252,110459338563,-87.944905,43.12151
33731,33848,1103690289202,-87.944905,43.12151
33732,36973,1103690289732,-87.944905,43.12151
33733,8252,110459338563,-87.94575,43.122084
33734,30948,1103723058487,-87.94575,43.122084
33735,32826,110459342245,-87.94575,43.122084
33736,34839,1103735772021,-87.94575,43.122084
33737,8253,110459338839,-87.910264,43.149489
33738,8255,110459338839,-87.910264,43.149489
33739,34868,110459341982,-87.910264,43.149489
33740,34869,110459341982,-87.910264,43.149489
33741,8253,110459338839,-87.909028,43.149472
33742,22599,110459338837,-87.909028,43.149472
33743,30959,1102213932132,-87.909028,43.149472
33744,30960,1102213932132,-87.909028,43.149472
33745,8254,110459338839,-87.911513,43.149505
33746,8255,110459338839,-87.911513,43.149505
33747,35943,110459341933,-87.911513,43.149505
33748,35944,110459341933,-87.911513,43.149505
33749,8254,110459338839,-87.912762,43.14952
33750,8256,110459338839,-87.912762,43.14952
33751,30930,110459346442,-87.912762,43.14952
33752,30931,110459346442,-87.912762,43.14952
33753,8263,110459347730,-87.943937,43.153586
33754,8264,110459348001,-87.943937,43.153586
33755,8265,110459348001,-87.943937,43.153586
33756,11350,110459348000,-87.943937,43.153586
33757,8268,110459344016,-88.050488,42.940826
33758,8271,110459344016,-88.050488,42.940826
33759,28338,110459339322,-88.050488,42.940826
33760,28341,110459339322,-88.050488,42.940826
33761,8272,110459344016,-88.054205,42.940781
33762,8276,110459344016,-88.054205,42.940781
33763,25780,110459339379,-88.054205,42.940781
33764,25781,110459339379,-88.054205,42.940781
33765,8273,110459344016,-88.058227,42.940768
33766,8274,110459344016,-88.058227,42.940768
33767,26571,1102968786355,-88.058227,42.940768
33768,26575,1102968786355,-88.058227,42.940768
33769,8273,110459344016,-88.056695,42.940771
33770,8275,110459344016,-88.056695,42.940771
33771,27483,110459339411,-88.056695,42.940771
33772,27485,110459339411,-88.056695,42.940771
33773,8275,110459344016,-88.055437,42.940772
33774,8276,110459344016,-88.055437,42.940772
33775,25787,110459339400,-88.055437,42.940772
33776,25788,110459339400,-88.055437,42.940772
33777,8278,110459346192,-88.05036,42.946468
33778,8281,110459346192,-88.05036,42.946468
33779,28346,110459339322,-88.05036,42.946468
33780,28347,110459339322,-88.05036,42.946468
33781,8279,110459346192,-88.052037,42.946457
33782,8281,110459346192,-88.052037,42.946457
33783,11366,110459343843,-88.052037,42.946457
33784,28348,110459339349,-88.052037,42.946457
33785,8280,110459346192,-88.054407,42.946443
33786,8283,110459346192,-88.054407,42.946443
33787,25779,110459339379,-88.054407,42.946443
33788,25782,110459339379,-88.054407,42.946443
33789,8282,110459346192,-88.056815,42.946428
33790,8284,110459346192,-88.056815,42.946428
33791,27484,110459339411,-88.056815,42.946428
33792,27486,110459339411,-88.056815,42.946428
33793,8283,110459346192,-88.05562,42.946435
33794,8284,110459346192,-88.05562,42.946435
33795,23366,110459339396,-88.05562,42.946435
33796,23367,110459339396,-88.05562,42.946435
33797,8285,1102209737408,-88.033719,42.949556
33798,8286,110459347040,-88.033719,42.949556
33799,9898,1102213787617,-88.033719,42.949556
33800,16429,1102213787619,-88.033719,42.949556
33801,8286,110459347040,-88.035393,42.948977
33802,8289,110459347040,-88.035393,42.948977
33803,28353,110459346943,-88.035393,42.948977
33804,28354,110459346943,-88.035393,42.948977
33805,8293,110459341465,-87.947751,43.051413
33806,8295,110459341465,-87.947751,43.051413
33807,37270,110459336621,-87.947751,43.051413
33808,37272,110459336621,-87.947751,43.051413
33809,8294,110459341465,-87.95762,43.051492
33810,8301,110459341465,-87.95762,43.051492
33811,32166,110459336805,-87.95762,43.051492
33812,32169,110459336805,-87.95762,43.051492
33813,8295,110459341465,-87.948818,43.051427
33814,8297,110459341465,-87.948818,43.051427
33815,36197,110459336635,-87.948818,43.051427
33816,36199,110459336635,-87.948818,43.051427
33817,8297,110459341465,-87.949996,43.051436
33818,8300,110459341465,-87.949996,43.051436
33819,35081,110459336658,-87.949996,43.051436
33820,35083,110459336658,-87.949996,43.051436
33821,8299,110459341465,-87.95645,43.051483
33822,8301,110459341465,-87.95645,43.051483
33823,35057,110459336780,-87.95645,43.051483
33824,35059,110459336780,-87.95645,43.051483
33825,8299,110459341465,-87.95527,43.051474
33826,8308,110459341465,-87.95527,43.051474
33827,36171,1102213933926,-87.95527,43.051474
33828,36173,1102213933926,-87.95527,43.051474
33829,8300,110459341465,-87.95125,43.051445
33830,8304,110459341465,-87.95125,43.051445
33831,33156,110459336672,-87.95125,43.051445
33832,33160,110459336672,-87.95125,43.051445
33833,8305,110459341465,-87.954093,43.051466
33834,8308,110459341465,-87.954093,43.051466
33835,31151,110459336729,-87.954093,43.051466
33836,31158,110459336729,-87.954093,43.051466
33837,8306,110459341465,-87.963682,43.051516
33838,8310,110459341465,-87.963682,43.051516
33839,31018,110459336956,-87.963682,43.051516
33840,31022,110459336956,-87.963682,43.051516
33841,8318,110459345693,-87.931153,43.074973
33842,12768,110459345694,-87.931153,43.074973
33843,13099,110459345692,-87.931153,43.074973
33844,31043,110459336314,-87.931153,43.074973
33845,8319,110459346368,-87.929217,43.07209
33846,8320,110459346368,-87.929217,43.07209
33847,35987,110459336262,-87.929217,43.07209
33848,35988,110459336262,-87.929217,43.07209
33849,8322,1102390066096,-88.008163,42.966498
33850,8340,1102390066096,-88.008163,42.966498
33851,25704,1102968786322,-88.008163,42.966498
33852,25710,1102968786322,-88.008163,42.966498
33853,8323,1102390066096,-87.988258,42.96663
33854,8329,1102390066096,-87.988258,42.96663
33855,29130,1102213924425,-87.988258,42.96663
33856,29137,1102213924425,-87.988258,42.96663
33857,8327,1102390066096,-88.018029,42.966486
33858,8337,1102390066096,-88.018029,42.966486
33859,29161,1102968794887,-88.018029,42.966486
33860,29173,1102968794887,-88.018029,42.966486
33861,8328,1102390066096,-87.998206,42.966578
33862,8339,1102390066096,-87.998206,42.966578
33863,29216,110459337686,-87.998206,42.966578
33864,29228,110459337686,-87.998206,42.966578
33865,8343,1102390066096,-87.978328,42.966652
33866,8347,1102390066096,-87.978328,42.966652
33867,28378,1102328239850,-87.978328,42.966652
33868,28386,1102328239850,-87.978328,42.966652
33869,8352,1102213935050,-87.970438,42.949013
33870,10059,1102213935049,-87.970438,42.949013
33871,19451,1102210474300,-87.970438,42.949013
33872,24136,110459337057,-87.970438,42.949013
33873,8355,110459347001,-87.953647,42.964618
33874,8357,110459347001,-87.953647,42.964618
33875,24148,110459336708,-87.953647,42.964618
33876,24149,110459336708,-87.953647,42.964618
33877,8356,110459347001,-87.957286,42.964622
33878,8357,110459347001,-87.957286,42.964622
33879,24145,110459336786,-87.957286,42.964622
33880,24147,110459336786,-87.957286,42.964622
33881,8366,110459346991,-88.024659,42.964243
33882,8367,110459346991,-88.024659,42.964243
33883,25101,110459338276,-88.024659,42.964243
33884,25102,110459338276,-88.024659,42.964243
33885,8375,110459347237,-88.034955,43.152139
33886,8376,110459347237,-88.034955,43.152139
33887,33931,110459338491,-88.034955,43.152139
33888,33934,110459338491,-88.034955,43.152139
33889,8380,1104474218421,-87.911206,43.034702
33890,8406,1104474218421,-87.911206,43.034702
33891,32484,1102328478711,-87.911206,43.034702
33892,32485,1102328478711,-87.911206,43.034702
33893,8385,1104474218421,-87.957726,43.034788
33894,8387,1104474218421,-87.957726,43.034788
33895,35088,110459336802,-87.957726,43.034788
33896,35089,110459336802,-87.957726,43.034788
33897,8386,1104474218421,-87.944827,43.034776
33898,8402,1104474218421,-87.944827,43.034776
33899,37559,1102968800483,-87.944827,43.034776
33900,37560,1102968800483,-87.944827,43.034776
33901,8387,1104474218421,-87.956502,43.034785
33902,8393,1104474218421,-87.956502,43.034785
33903,37545,110459336773,-87.956502,43.034785
33904,37546,110459336773,-87.956502,43.034785
33905,8388,1104474218421,-87.952797,43.034776
33906,8392,1104474218421,-87.952797,43.034776
33907,32387,110459336694,-87.952797,43.034776
33908,32388,110459336694,-87.952797,43.034776
33909,8388,1104474218421,-87.951563,43.034773
33910,8395,1104474218421,-87.951563,43.034773
33911,36416,110459336674,-87.951563,43.034773
33912,36417,110459336674,-87.951563,43.034773
33913,8389,1104474218421,-87.962804,43.034839
33914,8399,1104474218421,-87.962804,43.034839
33915,31078,110459336929,-87.962804,43.034839
33916,31079,110459336929,-87.962804,43.034839
33917,8390,1104474218421,-87.966477,43.034891
33918,8391,1104474218421,-87.966477,43.034891
33919,34901,110459336994,-87.966477,43.034891
33920,34902,110459336994,-87.966477,43.034891
33921,8391,1104474218421,-87.965302,43.034874
33922,8398,1104474218421,-87.965302,43.034874
33923,33950,110459336972,-87.965302,43.034874
33924,33951,110459336972,-87.965302,43.034874
33925,8392,1104474218421,-87.954035,43.034779
33926,8400,1104474218421,-87.954035,43.034779
33927,30466,110459336726,-87.954035,43.034779
33928,30467,110459336726,-87.954035,43.034779
33929,8393,1104474218421,-87.955268,43.034782
33930,8400,1104474218421,-87.955268,43.034782
33931,32383,110459336744,-87.955268,43.034782
33932,32384,110459336744,-87.955268,43.034782
33933,8395,1104474218421,-87.950421,43.034771
33934,8401,1104474218421,-87.950421,43.034771
33935,31405,110459336663,-87.950421,43.034771
33936,31406,110459336663,-87.950421,43.034771
33937,8398,1104474218421,-87.964069,43.034857
33938,8399,1104474218421,-87.964069,43.034857
33939,31084,110459336947,-87.964069,43.034857
33940,31085,110459336947,-87.964069,43.034857
33941,8406,1104474218421,-87.913059,43.034626
33942,8416,1104474218421,-87.913059,43.034626
33943,31360,110459335897,-87.913059,43.034626
33944,31363,110459335897,-87.913059,43.034626
33945,8409,1104474218421,-87.928206,43.034745
33946,8411,1104474218421,-87.928206,43.034745
33947,33547,1104474217706,-87.928206,43.034745
33948,33550,1104474217706,-87.928206,43.034745
33949,8410,1104474218421,-87.932933,43.034756
33950,8413,1104474218421,-87.932933,43.034756
33951,33377,1102213795415,-87.932933,43.034756
33952,33378,1102213795415,-87.932933,43.034756
33953,8430,110459340253,-87.993227,42.96766
33954,8434,110459340253,-87.993227,42.96766
33955,23505,110459337582,-87.993227,42.96766
33956,23506,110459337582,-87.993227,42.96766
33957,8435,110459347533,-88.013014,42.970328
33958,8436,110459347533,-88.013014,42.970328
33959,28911,110459337988,-88.013014,42.970328
33960,28921,110459337988,-88.013014,42.970328
33961,8444,110459347000,-87.986888,42.964348
33962,8445,110459347000,-87.986888,42.964348
33963,27594,110459337457,-87.986888,42.964348
33964,27595,110459337457,-87.986888,42.964348
33965,8447,110459346202,-87.981784,42.975731
33966,8449,110459346202,-87.981784,42.975731
33967,29796,110459337344,-87.981784,42.975731
33968,29798,110459337344,-87.981784,42.975731
33969,8447,110459346202,-87.983017,42.975729
33970,8452,110459346202,-87.983017,42.975729
33971,27585,110459337371,-87.983017,42.975729
33972,27587,110459337371,-87.983017,42.975729
33973,8448,110459346202,-87.980559,42.975733
33974,8449,110459346202,-87.980559,42.975733
33975,29380,110459337319,-87.980559,42.975733
33976,29381,110459337319,-87.980559,42.975733
33977,8448,110459346202,-87.979363,42.975734
33978,8451,110459346202,-87.979363,42.975734
33979,29385,110459337293,-87.979363,42.975734
33980,29386,110459337293,-87.979363,42.975734
33981,8450,110459346202,-87.974494,42.976041
33982,8454,110459346202,-87.974494,42.976041
33983,23918,1103735771401,-87.974494,42.976041
33984,23921,1103735771401,-87.974494,42.976041
33985,8451,110459346202,-87.978074,42.975731
33986,8453,110459346202,-87.978074,42.975731
33987,28385,1102328239850,-87.978074,42.975731
33988,28387,1102328239850,-87.978074,42.975731
33989,8457,110459343900,-87.981731,42.979185
33990,8459,110459343900,-87.981731,42.979185
33991,29795,110459337344,-87.981731,42.979185
33992,29797,110459337344,-87.981731,42.979185
33993,8460,110459342496,-87.979332,42.977545
33994,8462,110459342496,-87.979332,42.977545
33995,29383,110459337293,-87.979332,42.977545
33996,29385,110459337293,-87.979332,42.977545
33997,8461,110459342496,-87.981756,42.977542
33998,8463,110459342496,-87.981756,42.977542
33999,29796,110459337344,-87.981756,42.977542
34000,29797,110459337344,-87.981756,42.977542
34001,8461,110459342496,-87.982989,42.97754
