OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,LatStart,LongStart,LatEnd,LongEnd,SegLength,Shape_Length
27610,110459346941,S Alexander Ave,M,S1400,42.973134,-87.866362,42.970067,-87.866207,376.1243984,0.00177002
27611,110459346552,S McCarty Ave,M,S1400,42.969135,-87.861437,42.96637,-87.86129,338.1663436,0.001141364
27612,110459346552,S McCarty Ave,M,S1400,42.969135,-87.861437,42.96637,-87.86129,338.1663436,0.001657016
27613,110459339399,S 114th St,M,S1400,43.022984,-88.0546,43.016409,-88.05463,798.8192755,0.001114014
27614,110459339399,S 114th St,M,S1400,43.022984,-88.0546,43.016409,-88.05463,798.8192755,0.001835027
27615,110459339399,S 114th St,M,S1400,43.022984,-88.0546,43.016409,-88.05463,798.8192755,0.001811011
27616,110459339399,S 114th St,M,S1400,43.022984,-88.0546,43.016409,-88.05463,798.8192755,0.001815023
27617,1102213931792,S 116th St,M,S1400,43.016404,-88.056952,42.995481,-88.056899,2543.304249,0.002140007
27618,1102213931792,S 116th St,M,S1400,43.016404,-88.056952,42.995481,-88.056899,2543.304249,0.005704139
27619,1102213931792,S 116th St,M,S1400,43.016404,-88.056952,42.995481,-88.056899,2543.304249,0.003595087
27620,1102213931792,S 116th St,M,S1400,43.016404,-88.056952,42.995481,-88.056899,2543.304249,0.002298009
27621,1102213931792,S 116th St,M,S1400,43.016404,-88.056952,42.995481,-88.056899,2543.304249,0.007205867
27622,110459337286,S 52nd St,M,S1400,43.019188,-87.977969,43.010209,-87.978057,1091.745486,0.002389811
27623,110459337286,S 52nd St,M,S1400,43.019188,-87.977969,43.010209,-87.978057,1091.745486,0.002142061
27624,110459337286,S 52nd St,M,S1400,43.019188,-87.977969,43.010209,-87.978057,1091.745486,0.001711142
27625,110459337286,S 52nd St,M,S1400,43.019188,-87.977969,43.010209,-87.978057,1091.745486,0.002070233
27626,110459337286,S 52nd St,M,S1400,43.019188,-87.977969,43.010209,-87.978057,1091.745486,0.000678831
27627,1102213931885,S 38th St,M,S1400,43.021367,-87.961698,43.020629,-87.961702,89.66232022,0.000738011
27628,1102213783500,S Quincy Ave,M,S1400,42.909507,-87.90319,42.901025,-87.902198,1048.296577,0.001203919
27629,1102213783500,S Quincy Ave,M,S1400,42.909507,-87.90319,42.901025,-87.902198,1048.296577,0.00104397
27630,1102213783500,S Quincy Ave,M,S1400,42.909507,-87.90319,42.901025,-87.902198,1048.296577,0.001117166
27631,1102213783500,S Quincy Ave,M,S1400,42.909507,-87.90319,42.901025,-87.902198,1048.296577,0.001221109
27632,1102213783500,S Quincy Ave,M,S1400,42.909507,-87.90319,42.901025,-87.902198,1048.296577,0.002361414
27633,1102213783500,S Quincy Ave,M,S1400,42.909507,-87.90319,42.901025,-87.902198,1048.296577,0.001799805
27634,110459336202,S 10th St,M,S1400,42.90155,-87.927315,42.907739,-87.927074,752.2109816,0.00619369
27635,110459344140,S Shepard Ave,M,S1400,42.91362,-87.901136,42.908276,-87.901355,649.5391497,0.001805521
27636,110459344140,S Shepard Ave,M,S1400,42.91362,-87.901136,42.908276,-87.901355,649.5391497,0.003542968
27637,110459336076,S Ash St,M,S1400,42.918929,-87.884793,42.92101,-87.886569,334.8656383,0.003105841
27638,110459348503,S Rolling Meadows Dr,M,S1400,42.915424,-87.886772,42.919392,-87.887981,509.9270579,0.004364783
27639,110459347258,S Highfield Dr,M,S1400,42.922573,-87.883443,42.918948,-87.883629,440.7163582,0.003629769
27640,110459341885,S Mayhew Dr,M,S1400,42.886549,-87.908392,42.882519,-87.908584,496.5059519,0.003716825
27641,110459341885,S Mayhew Dr,M,S1400,42.886549,-87.908392,42.882519,-87.908584,496.5059519,0.000416007
27642,110459342839,S Country Dr,M,S1400,42.886746,-87.918797,42.883191,-87.918205,449.3722343,0.002309707
27643,110459342839,S Country Dr,M,S1400,42.886746,-87.918797,42.883191,-87.918205,449.3722343,0.001487945
27644,110459347627,S Clearwater Ct,M,S1400,42.887927,-87.920063,42.888141,-87.919544,201.7273768,0.001867725
27645,110459341888,S McGraw Dr,M,S1400,42.857382,-87.897611,42.848737,-87.898115,1052.507471,0.001427171
27646,110459341888,S McGraw Dr,M,S1400,42.857382,-87.897611,42.848737,-87.898115,1052.507471,0.000738886
27647,110459341888,S McGraw Dr,M,S1400,42.857382,-87.897611,42.848737,-87.898115,1052.507471,0.002845685
27648,110459341888,S McGraw Dr,M,S1400,42.857382,-87.897611,42.848737,-87.898115,1052.507471,0.00137918
27649,110459341888,S McGraw Dr,M,S1400,42.857382,-87.897611,42.848737,-87.898115,1052.507471,0.00137783
27650,110459341888,S McGraw Dr,M,S1400,42.857382,-87.897611,42.848737,-87.898115,1052.507471,0.000910094
27651,110459340951,S Austin St,M,S1400,42.853182,-87.911395,42.850285,-87.911418,351.9599356,0.002897092
27652,110459348270,S Shepard Hills Dr,M,S1400,42.868726,-87.9061,42.865982,-87.907575,371.7257505,0.00029885
27653,110459348270,S Shepard Hills Dr,M,S1400,42.868726,-87.9061,42.865982,-87.907575,371.7257505,0.00235803
27654,110459348270,S Shepard Hills Dr,M,S1400,42.868726,-87.9061,42.865982,-87.907575,371.7257505,0.000629244
27655,1103716903327,S Rustic Pl,M,S1400,42.866546,-87.898789,42.868356,-87.898466,224.2363334,0.001874859
27656,110459340883,S Amanda Ct,M,S1400,42.88929,-87.870254,42.888454,-87.871568,226.9312245,0.002187673
27657,1103557995159,S Emerald Meadows Dr,M,S1400,42.85148,-87.85721,42.853301,-87.857042,222.0307769,0.001319555
27658,1103557995159,S Emerald Meadows Dr,M,S1400,42.85148,-87.85721,42.853301,-87.857042,222.0307769,0.000513555
27659,110459338020,S 81st St,M,S1400,43.030652,-88.013354,43.029444,-88.013341,148.3917639,0.001232715
27660,110459348029,S Honey Creek Pkwy,M,S1400,43.031372,-88.014683,43.029858,-88.014622,184.6442066,0.001524668
27661,110459338368,S 94th Pl,M,S1400,43.027448,-88.030251,43.02378,-88.030226,445.7229731,0.003669306
27662,1105320011338,S 44th St,M,S1400,43.025636,-87.968295,43.024204,-87.969384,325.5274534,0.003175444
27663,110459336917,S 38th St,M,S1400,43.023498,-87.961187,43.021397,-87.961192,255.2566127,0.002101007
27664,1102213786634,S 37th St,M,S1400,43.021462,-87.96006,43.01689,-87.960058,555.4649795,0.000822
27665,1102213786634,S 37th St,M,S1400,43.021462,-87.96006,43.01689,-87.960058,555.4649795,0.000821
27666,1102213786634,S 37th St,M,S1400,43.021462,-87.96006,43.01689,-87.960058,555.4649795,0.000813003
27667,1102213786634,S 37th St,M,S1400,43.021462,-87.96006,43.01689,-87.960058,555.4649795,0.000818
27668,1102213786634,S 37th St,M,S1400,43.021462,-87.96006,43.01689,-87.960058,555.4649795,0.00082
27669,1102213786634,S 37th St,M,S1400,43.021462,-87.96006,43.01689,-87.960058,555.4649795,0.000478006
27670,110459337290,S 52nd St,M,S1400,42.965592,-87.979649,42.964112,-87.979635,180.7597357,0.000850869
27671,110459337290,S 52nd St,M,S1400,42.965592,-87.979649,42.964112,-87.979635,180.7597357,0.000643289
27672,1105319713802,S 88th St,M,S1400,42.970954,-88.022924,42.96974,-88.02295,147.5091567,0.00121428
27673,110459336915,S 38th St,M,S1400,42.965119,-87.961731,42.963647,-87.96199,205.4025991,0.00183691
27674,110459337584,S 65th Ct,M,S1400,42.955212,-87.994087,42.955215,-87.994517,38.37494379,0.000430014
27675,110459337654,S 67th Ct,M,S1400,42.955509,-87.996614,42.955227,-87.996115,56.83411565,0.00057829
27676,110459339481,S 119th St,M,S1400,42.960197,-88.060926,42.963317,-88.060964,380.9751688,0.003147883
27677,1102209737633,S 111th St,M,S1400,42.964113,-88.05156,42.966361,-88.051512,273.1464922,0.002248512
27678,1105319656635,S Imperial Cir,M,S1740,42.954276,-87.992285,42.955186,-87.992926,125.7432621,0.001129854
27679,1105319714055,S 104th St,M,S1400,43.008299,-88.041901,43.006229,-88.04193,251.5026351,0.002070204
27680,110459339424,S 116th St,M,S1400,42.986465,-88.05703,42.982002,-88.057188,542.4021813,0.004465806
27681,110459338308,S 91st St,M,S1400,43.023811,-88.026047,43.016511,-88.025973,886.9212699,0.00218911
27682,110459338308,S 91st St,M,S1400,43.023811,-88.026047,43.016511,-88.025973,886.9212699,0.00181909
27683,110459338308,S 91st St,M,S1400,43.023811,-88.026047,43.016511,-88.025973,886.9212699,0.001482076
27684,110459338308,S 91st St,M,S1400,43.023811,-88.026047,43.016511,-88.025973,886.9212699,0.001810101
27685,1102213935650,S 96th St,M,S1400,43.016478,-88.031762,43.010337,-88.032051,750.9310403,0.002163765
27686,1102213935650,S 96th St,M,S1400,43.016478,-88.031762,43.010337,-88.032051,750.9310403,0.000162062
27687,1102213935650,S 96th St,M,S1400,43.016478,-88.031762,43.010337,-88.032051,750.9310403,0.001060019
27688,1102213935650,S 96th St,M,S1400,43.016478,-88.031762,43.010337,-88.032051,750.9310403,0.001501013
27689,1102213935650,S 96th St,M,S1400,43.016478,-88.031762,43.010337,-88.032051,750.9310403,0.001325055
27690,1102213934326,S 94th St,M,S1400,43.01959,-88.029371,43.016492,-88.02934,376.3943709,0.003098156
27691,110459338369,S 94th Pl,M,S1400,43.014949,-88.03008,43.011566,-88.029992,412.4120649,0.002059042
27692,110459338369,S 94th Pl,M,S1400,43.014949,-88.03008,43.011566,-88.029992,412.4120649,0.001345027
27693,110459338454,S 97th St,M,S1400,43.009706,-88.033294,43.003552,-88.033327,747.670379,0.001645026
27694,110459338454,S 97th St,M,S1400,43.009706,-88.033294,43.003552,-88.033327,747.670379,0.001809025
27695,110459338454,S 97th St,M,S1400,43.009706,-88.033294,43.003552,-88.033327,747.670379,0.002700044
27696,1102213799003,S 93rd St,M,S1400,43.016498,-88.02821,43.012115,-88.028153,533.0323878,0.000892037
27697,1102213799003,S 93rd St,M,S1400,43.016498,-88.02821,43.012115,-88.028153,533.0323878,0.002717019
27698,1102213799003,S 93rd St,M,S1400,43.016498,-88.02821,43.012115,-88.028153,533.0323878,0.000782019
27699,110459338213,S 88th St,M,S1400,43.012995,-88.022422,43.010664,-88.022427,283.199536,0.001196005
27700,110459338213,S 88th St,M,S1400,43.012995,-88.022422,43.010664,-88.022427,283.199536,0.001135002
27701,1102213789377,S 73rd St,M,S1400,43.023252,-88.00353,43.020423,-88.003569,343.7206421,0.00094409
27702,1102213789377,S 73rd St,M,S1400,43.023252,-88.00353,43.020423,-88.003569,343.7206421,0.001885181
27703,1102213932473,S 85th St,M,S1400,43.023004,-88.018671,43.016554,-88.018561,784.1036524,0.00136299
27704,1102213932473,S 85th St,M,S1400,43.023004,-88.018671,43.016554,-88.018561,784.1036524,0.003291146
27705,1102213932473,S 85th St,M,S1400,43.023004,-88.018671,43.016554,-88.018561,784.1036524,0.00180308
27706,110459338120,S 85th St,M,S1400,43.014074,-88.01891,43.010667,-88.018916,413.9255731,0.001127003
27707,110459338120,S 85th St,M,S1400,43.014074,-88.01891,43.010667,-88.018916,413.9255731,0.001128004
27708,110459338120,S 85th St,M,S1400,43.014074,-88.01891,43.010667,-88.018916,413.9255731,0.001152003
27709,110459338218,S 88th St,M,S1400,43.007508,-88.022538,43.003426,-88.022539,495.9319785,0.001207002
27710,110459338218,S 88th St,M,S1400,43.007508,-88.022538,43.003426,-88.022539,495.9319785,0.002381
27711,110459338218,S 88th St,M,S1400,43.007508,-88.022538,43.003426,-88.022539,495.9319785,0.000493999
27712,110459338123,S 85th St,M,S1400,43.008162,-88.018515,43.003938,-88.018605,513.2467701,0.001856433
27713,110459338123,S 85th St,M,S1400,43.008162,-88.018515,43.003938,-88.018605,513.2467701,0.002368529
27714,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.000926288
27715,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.000383013
27716,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.000210002
27717,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.001873119
27718,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.001873119
27719,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.000385002
27720,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.001093967
27721,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.00083114
27722,1102213793779,S 70th St,M,S1400,43.031449,-87.99979,43.016676,-88.00004,1799.974218,0.007263271
27723,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.000704008
27724,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.000993104
27725,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.001665068
27726,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.002104097
27727,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.001649015
27728,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.001646016
27729,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.000823007
27730,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.00181608
27731,110459337529,S 62nd St,M,S1400,43.021564,-87.98993,43.008029,-87.989991,1644.431349,0.002135055
27732,1105319714121,S Root River Pkwy,M,S1400,42.995457,-88.062007,42.981683,-88.057199,1956.195418,0.002029668
27733,1105319714121,S Root River Pkwy,M,S1400,42.995457,-88.062007,42.981683,-88.057199,1956.195418,0.007718767
27734,1105319714121,S Root River Pkwy,M,S1400,42.995457,-88.062007,42.981683,-88.057199,1956.195418,0.007814224
27735,1102213784033,S 66th St,M,S1400,43.014753,-87.994386,43.010134,-87.994428,561.1867919,0.000851039
27736,1102213784033,S 66th St,M,S1400,43.014753,-87.994386,43.010134,-87.994428,561.1867919,0.001663071
27737,1102213784033,S 66th St,M,S1400,43.014753,-87.994386,43.010134,-87.994428,561.1867919,0.002105087
27738,110459339546,S 123rd St,M,S1400,42.986107,-88.066881,42.983446,-88.066988,323.4308962,0.002663151
27739,110459346878,S Waukesha Rd,M,S1400,42.995481,-88.066792,42.988145,-88.059862,1094.586243,0.003708791
27740,110459346878,S Waukesha Rd,M,S1400,42.995481,-88.066792,42.988145,-88.059862,1094.586243,0.006508277
27741,1105319657724,S Root River Pkwy,M,S1400,42.981683,-88.057199,42.980838,-88.05723,102.6978634,0.000845569
27742,110459337551,S 63rd St,M,S1400,43.016236,-87.991041,43.010156,-87.991096,738.6919177,0.000495027
27743,110459337551,S 63rd St,M,S1400,43.016236,-87.991041,43.010156,-87.991096,738.6919177,0.00166407
27744,110459337551,S 63rd St,M,S1400,43.016236,-87.991041,43.010156,-87.991096,738.6919177,0.002105087
27745,110459337551,S 63rd St,M,S1400,43.016236,-87.991041,43.010156,-87.991096,738.6919177,0.00181608
27746,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.000995043
27747,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.001141065
27748,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.001665078
27749,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.002104088
27750,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.002045109
27751,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.00181708
27752,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.000422043
27753,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.001818102
27754,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.001673097
27755,1102213924428,S 60th St,M,S1400,43.016762,-87.987321,43.002936,-87.987458,1679.802049,0.000146017
27756,110459340660,S Upper Pkwy,M,S1400,43.050876,-87.991965,43.052967,-87.991833,268.6254381,0.000127477
27757,110459340660,S Upper Pkwy,M,S1400,43.050876,-87.991965,43.052967,-87.991833,268.6254381,0.001228008
27758,110459340660,S Upper Pkwy,M,S1400,43.050876,-87.991965,43.052967,-87.991833,268.6254381,0.000888006
27759,1102390043279,S 96th St,M,S1400,42.997223,-88.032365,42.994056,-88.032438,384.8214843,0.000851172
27760,1102390043279,S 96th St,M,S1400,42.997223,-88.032365,42.994056,-88.032438,384.8214843,0.000960325
27761,1102390043279,S 96th St,M,S1400,42.997223,-88.032365,42.994056,-88.032438,384.8214843,0.001356356
27762,110459338455,S 97th St,M,S1400,42.993142,-88.03341,42.98913,-88.033487,487.4754265,0.001386264
27763,110459338455,S 97th St,M,S1400,42.993142,-88.03341,42.98913,-88.033487,487.4754265,0.002626488
27764,110459338282,S 90th St,M,S1400,42.999946,-88.024744,42.997408,-88.023907,352.0449804,0.001317344
27765,110459338282,S 90th St,M,S1400,42.999946,-88.024744,42.997408,-88.023907,352.0449804,0.001769806
27766,110459338349,S 93rd St,M,S1400,42.993179,-88.028598,42.988187,-88.028698,606.5540981,0.001367268
27767,110459338349,S 93rd St,M,S1400,42.993179,-88.028598,42.988187,-88.028698,606.5540981,0.001819377
27768,110459338349,S 93rd St,M,S1400,42.993179,-88.028598,42.988187,-88.028698,606.5540981,0.00180636
27769,1102213929034,S 80th St,M,S1400,43.005961,-88.012867,43.00277,-88.012806,387.7335132,0.001987584
27770,1102213929034,S 80th St,M,S1400,43.005961,-88.012867,43.00277,-88.012806,387.7335132,0.001204203
27771,1102213794266,S 90th St,M,S1400,42.991951,-88.024456,42.99097,-88.024476,119.1971919,0.000981206
27772,110459338063,S 83rd St,M,S1400,42.994623,-88.015097,42.991864,-88.014994,402.2848354,0.0008974
27773,110459338063,S 83rd St,M,S1400,42.994623,-88.015097,42.991864,-88.014994,402.2848354,0.001700043
27774,110459338063,S 83rd St,M,S1400,42.994623,-88.015097,42.991864,-88.014994,402.2848354,0.001091832
27775,110459346801,S Stratton Dr,M,S1400,42.992738,-88.013325,42.988264,-88.010392,620.2076852,0.001153406
27776,110459346801,S Stratton Dr,M,S1400,42.992738,-88.013325,42.988264,-88.010392,620.2076852,0.000988852
27777,110459346801,S Stratton Dr,M,S1400,42.992738,-88.013325,42.988264,-88.010392,620.2076852,0.001382527
27778,110459346801,S Stratton Dr,M,S1400,42.992738,-88.013325,42.988264,-88.010392,620.2076852,0.001113678
27779,110459346801,S Stratton Dr,M,S1400,42.992738,-88.013325,42.988264,-88.010392,620.2076852,0.000930302
27780,110459338043,S 82nd St,M,S1400,42.990056,-88.015051,42.988246,-88.015078,219.9140793,0.000822088
27781,110459338043,S 82nd St,M,S1400,42.990056,-88.015051,42.988246,-88.015078,219.9140793,0.000988118
27782,1102213930777,S 91st St,M,S1400,43.002701,-88.025945,43.001795,-88.025887,110.357374,0.000910352
27783,110459337854,S 75th St,M,S1400,43.028,-88.005989,43.026172,-88.005987,222.0890084,0.001828002
27784,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.003257121
27785,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.000836102
27786,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.000944106
27787,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.000144004
27788,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.000198027
27789,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.001041111
27790,110459337817,S 74th St,M,S1400,42.995614,-88.005071,42.988293,-88.005165,889.5461333,0.000902095
27791,110459335835,S 115th Ct,M,S1400,43.012828,-88.055204,43.01114,-88.055208,205.0796604,0.000865003
27792,110459335835,S 115th Ct,M,S1400,43.012828,-88.055204,43.01114,-88.055208,205.0796604,0.000823003
27793,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.001650088
27794,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.001819486
27795,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.001818463
27796,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.001697341
27797,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.001819113
27798,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.000971578
27799,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.001815178
27800,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.002269034
27801,1102968800486,S 63rd St,M,S1400,43.006383,-87.991134,42.992636,-87.992599,1687.249465,0.000143198
27802,110459337446,S 58th St,M,S1400,43.006008,-87.985067,43.000173,-87.985162,708.9661214,0.001259068
27803,110459337446,S 58th St,M,S1400,43.006008,-87.985067,43.000173,-87.985162,708.9661214,0.001818486
27804,110459337446,S 58th St,M,S1400,43.006008,-87.985067,43.000173,-87.985162,708.9661214,0.000940236
27805,110459337446,S 58th St,M,S1400,43.006008,-87.985067,43.000173,-87.985162,708.9661214,0.001818102
27806,110459339362,S 112th St,M,S1400,42.987719,-88.052142,42.984022,-88.052276,449.3155363,0.00073857
27807,110459339362,S 112th St,M,S1400,42.987719,-88.052142,42.984022,-88.052276,449.3155363,0.00206822
27808,110459339362,S 112th St,M,S1400,42.987719,-88.052142,42.984022,-88.052276,449.3155363,0.00089265
27809,110459339381,S 113th St,M,S1400,42.985601,-88.053253,42.985439,-88.053543,32.50399388,0.000332188
27810,1104470398269,S 5th St,M,S1400,43.027318,-87.916811,43.02322,-87.91683,497.9140344,0.000979088
27811,1104470398269,S 5th St,M,S1400,43.027318,-87.916811,43.02322,-87.91683,497.9140344,0.001035097
27812,1104470398269,S 5th St,M,S1400,43.027318,-87.916811,43.02322,-87.91683,497.9140344,0.000986269
27813,1104470398269,S 5th St,M,S1400,43.027318,-87.916811,43.02322,-87.91683,497.9140344,0.001098106
27814,110459335876,S 1st Pl,M,S1400,43.030798,-87.911183,43.029789,-87.910988,126.0253425,0.000437059
27815,110459335876,S 1st Pl,M,S1400,43.030798,-87.911183,43.029789,-87.910988,126.0253425,0.00062308
27816,110459340028,S Ferry St,M,S1400,43.030409,-87.910317,43.029421,-87.910317,120.0349734,0.000988
27817,110459342666,S Barclay St,M,S1400,43.030367,-87.909647,43.027349,-87.90967,366.6714668,0.000944027
27818,110459342666,S Barclay St,M,S1400,43.030367,-87.909647,43.027349,-87.90967,366.6714668,0.001053032
27819,110459342666,S Barclay St,M,S1400,43.030367,-87.909647,43.027349,-87.90967,366.6714668,0.001021033
27820,1102210468579,S Jake Marchese Wa,M,S1400,43.025005,-87.90892,43.027349,-87.90967,294.6483664,0.00249052
27821,110459342667,S Barclay St,M,S1400,43.023203,-87.909828,43.01806,-87.909863,624.8452241,0.001049033
27822,110459342667,S Barclay St,M,S1400,43.023203,-87.909828,43.01806,-87.909863,624.8452241,0.001032019
27823,110459342667,S Barclay St,M,S1400,43.023203,-87.909828,43.01806,-87.909863,624.8452241,0.001019025
27824,110459342667,S Barclay St,M,S1400,43.023203,-87.909828,43.01806,-87.909863,624.8452241,0.001027026
27825,110459342667,S Barclay St,M,S1400,43.023203,-87.909828,43.01806,-87.909863,624.8452241,0.001016026
27826,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001034002
27827,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001072853
27828,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001844218
27829,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001031071
27830,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.000510358
27831,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.000759518
27832,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001037003
27833,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001609692
27834,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.002054334
27835,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001824419
27836,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001019222
27837,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001830192
27838,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.000907602
27839,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.00182442
27840,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001565234
27841,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.001827319
27842,110459336012,S 7th St,M,S1400,43.020143,-87.919671,42.996623,-87.920116,2861.250275,0.00182142
27843,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.000912179
27844,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.000859012
27845,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001031006
27846,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001828193
27847,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001035003
27848,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001846253
27849,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.000443293
27850,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001033006
27851,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001826396
27852,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001074514
27853,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.001268838
27854,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.000913179
27855,110459336047,S 8th St,M,S1400,43.00647,-87.921442,43.020999,-87.92111,1765.569996,0.000464315
27856,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.001823338
27857,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.001817266
27858,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.001874108
27859,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.001808285
27860,110459336759,S 33rd St,M,S1400,43.010314,-87.955321,42.996885,-87.955598,1636.239368,0.001828281
